Time (years),Observed Velocity (cm/s)
3.449344934,-8.552664815
3.450345035,-10.07955282
3.451345135,-8.816195767
3.452345235,-9.199658732
3.453345335,-8.009412807
3.454345435,-10.24745229
3.455345535,-11.14727253
3.456345635,-8.309256765
3.457345735,-9.141025888
3.458345835,-7.740021555
3.459345935,-8.686447452
3.460346035,-8.422483574
3.461346135,-9.197888298
3.462346235,-10.15467291
3.463346335,-10.18514362
3.464346435,-10.1451434
3.465346535,-10.05973769
3.466346635,-9.656319871
3.467346735,-9.611484038
3.468346835,-9.013311315
3.469346935,-10.221534
3.470347035,-10.11503903
3.471347135,-10.81117787
3.472347235,-8.483241437
3.473347335,-7.074326821
3.474347435,-9.875879228
3.475347535,-8.159313215
3.476347635,-7.814337901
3.477347735,-10.14134373
3.478347835,-9.675334908
3.479347935,-10.46880765
3.480348035,-8.538938282
3.481348135,-10.04971434
3.482348235,-9.55773934
3.483348335,-8.917699813
3.484348435,-8.497803186
3.485348535,-8.066379133
3.486348635,-8.662462073
3.487348735,-7.674314425
3.488348835,-7.860360557
3.489348935,-6.094055075
3.490349035,-9.570549329
3.491349135,-6.406656014
3.492349235,-7.742163302
3.493349335,-7.486628227
3.494349435,-8.616258639
3.495349535,-8.55987307
3.496349635,-8.312288346
3.497349735,-6.363487814
3.498349835,-6.333068926
3.499349935,-7.826814252
3.500350035,-5.165756256
3.501350135,-7.655591807
3.502350235,-5.735579816
3.503350335,-5.967292049
3.504350435,-7.651720369
3.505350535,-5.018934884
3.506350635,-3.265660125
3.507350735,-5.887000725
3.508350835,-6.923211864
3.509350935,-4.776016874
3.510351035,-4.284564814
3.511351135,-3.352519877
3.512351235,-3.102236261
3.513351335,-2.612208531
3.514351435,-4.390304673
3.515351535,-4.302418894
3.516351635,-2.925965862
3.517351735,-2.309055552
3.518351835,-4.319298262
3.519351935,-1.73118991
3.520352035,-2.155058729
3.521352135,-2.261112562
3.522352235,-1.327711476
3.523352335,-1.846009013
3.524352435,-1.488561027
3.525352535,-1.700995574
3.526352635,0.411385403
3.527352735,-0.994273945
3.528352835,0.009109307
3.529352935,-1.897211845
3.530353035,0.45498003
3.531353135,-1.625637327
3.532353235,0.374471044
3.533353335,1.638592789
3.534353435,0.191818028
3.535353535,-0.490419768
3.536353635,0.732942461
3.537353735,0.870098483
3.538353835,1.624867261
3.539353935,1.993008814
3.540354035,2.136906954
3.541354135,1.254343584
3.542354235,2.316376286
3.543354335,3.554088655
3.544354435,2.164664078
3.545354535,0.853593656
3.546354635,3.268493142
3.547354735,3.686093787
3.548354835,4.919947531
3.549354935,4.37974486
3.550355036,3.259169481
3.551355136,1.9018579
3.552355236,4.207613237
3.553355336,3.552121305
3.554355436,5.405075334
3.555355536,2.523852138
3.556355636,5.928088836
3.557355736,5.037948754
3.558355836,4.289802389
3.559355936,4.296616464
3.560356036,5.276407516
3.561356136,4.749803856
3.562356236,3.539971832
3.563356336,6.44073596
3.564356436,6.52821905
3.565356536,4.609156015
3.566356636,5.174463658
3.567356736,6.342735322
3.568356836,6.319411475
3.569356936,5.023266522
3.570357036,7.846002572
3.571357136,7.332016153
3.572357236,5.194149495
3.573357336,6.86906624
3.574357436,6.261602384
3.575357536,7.395952716
3.576357636,8.454868129
3.577357736,7.363224722
3.578357836,6.899897434
3.579357936,6.150033964
3.580358036,7.01186097
3.581358136,7.164641949
3.582358236,7.616963516
3.583358336,6.615945693
3.584358436,6.759321455
3.585358536,6.319692986
3.586358636,7.668019982
3.587358736,6.510081056
3.588358836,7.183609022
3.589358936,7.081729792
3.590359036,6.894912312
3.591359136,7.67509705
3.592359236,5.485415651
3.593359336,6.430341076
3.594359436,5.77666378
3.595359536,5.139747061
3.596359636,6.005865321
3.597359736,5.900230733
3.598359836,5.256504226
3.599359936,5.635072014
3.600360036,8.747286733
3.601360136,7.299561588
3.602360236,6.178850939
3.603360336,5.077897024
3.604360436,7.098489076
3.605360536,4.771480323
3.606360636,5.617076552
3.607360736,3.638607747
3.608360836,6.730633023
3.609360936,3.940513708
3.610361036,2.370939747
3.611361136,3.394573437
3.612361236,4.460126545
3.613361336,5.557529074
3.614361436,4.448224571
3.615361536,3.986300609
3.616361636,4.668860107
3.617361736,4.505055657
3.618361836,3.808964656
3.619361936,3.827836483
3.620362036,2.555814336
3.621362136,0.233887401
3.622362236,4.60383682
3.623362336,2.329978219
3.624362436,3.017559292
3.625362536,1.19288835
3.626362636,3.132399759
3.627362736,2.026828445
3.628362836,0.175895477
3.629362936,0.705857394
3.630363036,1.938691551
3.631363136,0.707466176
3.632363236,0.827887825
3.633363336,0.331382173
3.634363436,1.153034404
3.635363536,0.951052504
3.636363636,-0.626610297
3.637363736,0.024367282
3.638363836,-0.888047203
3.639363936,-0.884438088
3.640364036,-0.19867342
3.641364136,-1.598782714
3.642364236,-0.442229862
3.643364336,-0.734512309
3.644364436,-1.1905245
3.645364536,-0.889635209
3.646364636,0.755252525
3.647364736,-1.060981815
3.648364836,-2.663129787
3.649364936,-0.778466878
3.650365037,-3.040028271
3.651365137,-2.868422069
3.652365237,-3.488232598
3.653365337,-2.801457026
3.654365437,-4.30229806
3.655365537,-3.107019827
3.656365637,-4.20297611
3.657365737,-2.233419527
3.658365837,-3.357623194
3.659365937,-5.368376729
3.660366037,-4.282096814
3.661366137,-3.935364244
3.662366237,-4.978547508
3.663366337,-3.798736107
3.664366437,-3.850577789
3.665366537,-5.062440184
3.666366637,-4.945334605
3.667366737,-4.850662217
3.668366837,-6.251201861
3.669366937,-6.439562565
3.670367037,-5.997707614
3.671367137,-5.970185803
3.672367237,-6.748532929
3.673367337,-6.851491638
3.674367437,-4.594361873
3.675367537,-5.693741494
3.676367637,-4.653227043
3.677367737,-5.430087492
3.678367837,-6.174380793
3.679367937,-5.920399573
3.680368037,-5.422402926
3.681368137,-6.419707375
3.682368237,-4.471955916
3.683368337,-5.898666979
3.684368437,-5.208457526
3.685368537,-7.517584402
3.686368637,-5.125940607
3.687368737,-4.608143387
3.688368837,-7.435616725
3.689368937,-5.505931467
3.690369037,-6.819192409
3.691369137,-5.103441238
3.692369237,-4.498305396
3.693369337,-6.880013561
3.694369437,-6.229170677
3.695369537,-4.473420685
3.696369637,-5.681241271
3.697369737,-5.989814483
3.698369837,-6.474547868
3.699369937,-4.059637323
3.700370037,-6.353926462
3.701370137,-4.9947562
3.702370237,-7.653103356
3.703370337,-6.663174478
3.704370437,-4.180714309
3.705370537,-5.183671031
3.706370637,-5.130670938
3.707370737,-5.602840873
3.708370837,-5.211731522
3.709370937,-4.770118213
3.710371037,-3.7845048
3.711371137,-3.8698091
3.712371237,-4.17230412
3.713371337,-4.772267997
3.714371437,-2.08815339
3.715371537,-4.816927789
3.716371637,-2.956383573
3.717371737,-4.00719253
3.718371837,-4.771668825
3.719371937,-4.367218194
3.720372037,-4.341345308
3.721372137,-3.249891828
3.722372237,-2.22144412
3.723372337,-2.22010212
3.724372437,-3.192967304
3.725372537,-4.255478616
3.726372637,-2.163947765
3.727372737,-3.504924965
3.728372837,-3.709690763
3.729372937,-2.634570544
3.730373037,-1.690046532
3.731373137,-1.764204272
3.732373237,-1.936615642
3.733373337,0.034435998
3.734373437,-2.343924662
3.735373537,-1.78683471
3.736373637,-2.448130455
3.737373737,-1.434411698
3.738373837,-0.305838352
3.739373937,-1.936031345
3.740374037,-0.165828346
3.741374137,-0.35226862
3.742374237,1.05512306
3.743374337,-0.955924448
3.744374437,-1.180853311
3.745374537,0.374152912
3.746374637,0.746352079
3.747374737,0.154313457
3.748374837,0.414258564
3.749374937,2.991905862
3.750375038,1.709465533
3.751375138,0.984920463
3.752375238,2.882421942
3.753375338,0.869148574
3.754375438,0.746192417
3.755375538,1.89295341
3.756375638,1.823737021
3.757375738,0.498364477
3.758375838,-0.293896188
3.759375938,1.957366317
3.760376038,1.510317242
3.761376138,3.343105361
3.762376238,1.068565214
3.763376338,3.218572172
3.764376438,3.020924696
3.765376538,1.452421247
3.766376638,4.020491925
3.767376738,3.467367724
3.768376838,2.720600028
3.769376938,3.822646625
3.770377038,3.99928771
3.771377138,3.826477747
3.772377238,3.507159953
3.773377338,4.981366034
3.774377438,3.200525696
3.775377538,4.434386138
3.776377638,4.332060967
3.777377738,4.268443154
3.778377838,3.256334127
3.779377938,3.91188969
3.780378038,3.311088798
3.781378138,3.809766741
3.782378238,3.360288083
3.783378338,5.749362641
3.784378438,4.592745887
3.785378538,5.065527232
3.786378638,5.117966392
3.787378738,4.842030027
3.788378838,3.106802076
3.789378938,1.334664853
3.790379038,3.268296895
3.791379138,4.259984481
3.792379238,3.341794797
3.793379338,3.715284652
3.794379438,4.345405797
3.795379538,5.594441266
3.796379638,3.397181284
3.797379738,4.061702752
3.798379838,5.351789048
3.799379938,3.522392046
3.800380038,3.083369586
3.801380138,5.817623389
3.802380238,3.984560797
3.803380338,5.850636921
3.804380438,3.811569395
3.805380538,4.274034645
3.806380638,2.668172963
3.807380738,4.785630967
3.808380838,3.193641763
3.809380938,3.935207576
3.810381038,3.581871085
3.811381138,3.469947242
3.812381238,3.339369256
3.813381338,6.280970955
3.814381438,4.049188754
3.815381538,4.074682778
3.816381638,2.810839437
3.817381738,3.170113627
3.818381838,5.292560711
3.819381938,2.390308857
3.820382038,3.102312714
3.821382138,3.102374982
3.822382238,3.333943576
3.823382338,3.0165895
3.824382438,2.56105619
3.825382538,1.559610827
3.826382638,3.156297921
3.827382738,3.072093577
3.828382838,2.952356253
3.829382938,0.830790589
3.830383038,2.941970886
3.831383138,3.700117179
3.832383238,2.47011103
3.833383338,3.556239151
3.834383438,2.417407047
3.835383538,1.980535618
3.836383638,2.150771121
3.837383738,0.131359814
3.838383838,-0.526622212
3.839383938,3.25031194
3.840384038,1.795500023
3.841384138,2.855323399
3.842384238,1.28572518
3.843384338,3.218248004
3.844384438,1.299370052
3.845384538,0.131364604
3.846384638,1.711899414
3.847384738,0.238194491
3.848384838,1.179294161
3.849384938,1.56632728
3.850385039,0.446559138
3.851385139,2.793009003
3.852385239,-0.959298407
3.853385339,4.540060251
3.854385439,2.387848494
3.855385539,-0.963078904
3.856385639,0.667831236
3.857385739,1.993660631
3.858385839,1.633092832
3.859385939,-0.134987235
3.860386039,1.173379662
3.861386139,0.900089155
3.862386239,1.901269213
3.863386339,-0.059204891
3.864386439,-1.213866951
3.865386539,-0.247989349
3.866386639,-0.324171824
3.867386739,2.421861239
3.868386839,-1.117949436
3.869386939,0.480757283
3.870387039,-0.256324178
3.871387139,1.258311049
3.872387239,0.911378462
3.873387339,-0.971558946
3.874387439,0.6638517
3.875387539,-1.812239411
3.876387639,-0.436427484
3.877387739,0.953117219
3.878387839,-0.012949538
3.879387939,1.473809103
3.880388039,-0.289095236
3.881388139,-0.303782984
3.882388239,0.305639614
3.883388339,0.359921503
3.884388439,2.968207199
3.885388539,1.625679477
3.886388639,1.322781037
3.887388739,0.020233241
3.888388839,-0.606740562
3.889388939,0.963582131
3.890389039,1.821857487
3.891389139,0.510436484
3.892389239,0.615862434
3.893389339,1.99631005
3.894389439,4.346592606
3.895389539,1.837438114
3.896389639,0.535398154
3.897389739,1.913869628
3.898389839,1.848624371
3.899389939,2.301481413
3.900390039,2.384027981
3.901390139,2.8707847
3.902390239,4.501091323
3.903390339,2.221204989
3.904390439,3.421929169
3.905390539,3.63404409
3.906390639,3.497342726
3.907390739,3.122145237
3.908390839,5.216557233
3.909390939,4.240768332
3.910391039,3.976259297
3.911391139,5.397504442
3.912391239,4.147052415
3.913391339,2.478286339
3.914391439,4.355786882
3.915391539,3.27195219
3.916391639,5.657103912
3.917391739,6.687771516
3.918391839,5.74889496
3.919391939,5.814015115
3.920392039,3.374129532
3.921392139,5.216474976
3.922392239,7.575101496
3.923392339,7.047309464
3.924392439,4.377226364
3.925392539,6.519855533
3.926392639,6.712739883
3.927392739,6.455173858
3.928392839,6.648954918
3.929392939,5.346577894
3.930393039,7.511183617
3.931393139,7.717703069
3.932393239,6.877583024
3.933393339,6.161122259
3.934393439,6.142583348
3.935393539,8.187767904
3.936393639,6.380460436
3.937393739,5.953483446
3.938393839,6.552457552
3.939393939,6.877464665
3.940394039,8.144354755
3.941394139,7.230320508
3.942394239,8.614743548
3.943394339,10.09292504
3.944394439,8.48788242
3.945394539,9.09914147
3.946394639,8.200758205
3.947394739,7.493357642
3.948394839,9.258882908
3.949394939,8.291428848
3.95039504,9.230067797
3.95139514,8.147007752
3.95239524,8.034267487
3.95339534,7.090036589
3.95439544,9.59155756
3.95539554,8.628092104
3.95639564,9.33912283
3.95739574,7.982595045
3.95839584,8.02639855
3.95939594,9.098362928
3.96039604,7.740086273
3.96139614,9.677461499
3.96239624,8.460818077
3.96339634,9.793688582
3.96439644,8.62606707
3.96539654,6.238421178
3.96639664,7.835288628
3.96739674,10.41570347
3.96839684,8.239137986
3.96939694,11.11730248
3.97039704,10.20273535
3.97139714,7.781348916
3.97239724,10.12192351
3.97339734,8.747794098
3.97439744,9.099804204
3.97539754,7.157881334
3.97639764,9.126870136
3.97739774,8.68711919
3.97839784,8.681124303
3.97939794,7.993975053
3.98039804,8.717137889
3.98139814,9.189070621
3.98239824,7.572630853
3.98339834,10.09613672
3.98439844,7.767523802
3.98539854,9.604666417
3.98639864,6.674451989
3.98739874,6.661183464
3.98839884,8.158010503
3.98939894,8.4833346
3.99039904,7.720014723
3.99139914,7.547585473
3.99239924,7.431149129
3.99339934,6.502206696
3.99439944,5.965019301
3.99539954,9.705242885
3.99639964,7.588931071
3.99739974,7.082873642
3.99839984,7.825371914
3.99939994,6.680305561
4.00040004,7.550410224
4.00140014,6.320828736
4.00240024,5.205753057
4.00340034,5.606464092
4.00440044,6.358011465
4.00540054,4.677118314
4.00640064,5.048520012
4.00740074,5.815068379
4.00840084,5.170680635
4.00940094,6.545955575
4.01040104,4.426094711
4.01140114,5.803285072
4.01240124,4.476673206
4.01340134,3.529797043
4.01440144,2.516352681
4.01540154,4.540432691
4.01640164,4.723711039
4.01740174,3.338210305
4.01840184,2.767980157
4.01940194,3.897113065
4.02040204,2.096584382
4.02140214,1.439761298
4.02240224,2.880416602
4.02340234,-0.143900518
4.02440244,1.57120658
4.02540254,0.058198745
4.02640264,1.7541154
4.02740274,1.676375705
4.02840284,1.771624061
4.02940294,2.037038691
4.03040304,0.522586943
4.03140314,-0.117824481
4.03240324,-0.987325016
4.03340334,0.604291481
4.03440344,-1.728649193
4.03540354,-1.661034463
4.03640364,0.066774176
4.03740374,-0.702719988
4.03840384,-1.997837615
4.03940394,-1.675773819
4.04040404,-2.210280034
4.04140414,-1.617180597
4.04240424,-1.723444318
4.04340434,-1.239693137
4.04440444,-1.247219217
4.04540454,-5.357273186
4.04640464,-4.975324981
4.04740474,-4.565375162
4.04840484,-3.130867096
4.04940494,-2.108453017
4.050405041,-3.500080013
4.051405141,-5.194743046
4.052405241,-4.865621754
4.053405341,-4.203435444
4.054405441,-4.391663838
4.055405541,-4.867180656
4.056405641,-2.163800633
4.057405741,-4.986588146
4.058405841,-4.146760049
4.059405941,-4.990768323
4.060406041,-5.725162553
4.061406141,-4.507786172
4.062406241,-2.983639192
4.063406341,-6.763525105
4.064406441,-6.300858593
4.065406541,-6.388890495
4.066406641,-5.904586377
4.067406741,-4.424638298
4.068406841,-6.03228354
4.069406941,-6.340253114
4.070407041,-4.85255352
4.071407141,-5.655208676
4.072407241,-6.803969595
4.073407341,-6.194220957
4.074407441,-6.256251612
4.075407541,-5.891306971
4.076407641,-6.368640926
4.077407741,-7.454231913
4.078407841,-5.580255783
4.079407941,-5.563750094
4.080408041,-8.681770049
4.081408141,-8.082568198
4.082408241,-6.973661212
4.083408341,-7.279118388
4.084408441,-6.919082437
4.085408541,-6.518712806
4.086408641,-6.258745993
4.087408741,-6.077099251
4.088408841,-8.363873344
4.089408941,-9.039874452
4.090409041,-6.776150223
4.091409141,-6.579936694
4.092409241,-7.242907592
4.093409341,-6.602589535
4.094409441,-4.169476405
4.095409541,-7.444784345
4.096409641,-5.375001522
4.097409741,-5.643425059
4.098409841,-7.31363856
4.099409941,-5.228938679
4.100410041,-5.819098078
4.101410141,-6.152763079
4.102410241,-6.204211126
4.103410341,-6.186702113
4.104410441,-6.515076534
4.105410541,-4.088565793
4.106410641,-4.189933843
4.107410741,-6.579118107
4.108410841,-4.332965084
4.109410941,-4.816384813
4.110411041,-4.584507243
4.111411141,-4.927168977
4.112411241,-4.232831728
4.113411341,-3.310432299
4.114411441,-2.931368738
